	231.780	226.181	232.603	232.706	231.371	230.963	230.456	231.473	233.224	232.913
	235.847	236.805	236.272	235.212	237.019	235.741	236.592	237.449	233.431	235.847
	239.619	236.272	238.529	238.746	232.191	238.638	238.096	238.096	238.204	231.371
	240.499	238.746	239.182	237.880	238.204	239.182	238.638	239.073	237.664	237.127
	240.278	239.400	239.291	238.855	239.619	238.964	239.619	239.291	237.127	239.073
	238.964	238.638	235.847	237.019	238.529	237.127	235.741	235.529	238.421	235.635
	240.058	231.678	236.912	239.182	239.510	238.529	237.988	239.619	239.182	239.073
	240.058	239.182	239.291	237.772	240.058	239.400	239.400	237.341	238.855	238.421
	239.619	237.988	238.529	238.421	233.016	239.182	238.421	239.510	238.529	233.848
	240.609	238.964	238.529	238.746	239.948	238.855	238.529	238.746	239.838	237.988
	234.266	237.019	238.312	238.746	238.204	237.234	235.741	236.592	235.741	235.847
	238.529	238.204	238.638	236.059	241.830	238.529	238.529	236.805	238.096	237.988
	237.664	231.985	239.400	239.510	241.051	237.880	238.638	238.638	238.964	238.529
	238.855	238.312	239.182	236.912	239.073	238.855	238.855	238.746	238.746	238.746
	238.638	237.127	236.165	237.341	216.647	227.062	238.312	231.371	238.746	232.294
	237.988	239.729	237.880	239.182	235.847	238.855	238.638	238.312	238.529	239.948
	238.312	238.855	237.880	236.592	238.638	238.746	238.746	238.964	237.449	239.619
	239.729	239.291	238.746	237.664	237.234	239.729	239.510	239.182	238.964	240.058
	239.948	233.952	238.964	239.400	238.964	238.421	238.312	238.529	238.096	239.182
	236.059	238.096	238.638	236.592	237.664	235.635	235.847	238.529	238.204	236.912
	241.162	237.234	238.746	236.805	232.809	238.746	238.964	236.698	238.746	233.120
	241.830	238.096	238.855	238.638	238.964	239.291	238.096	238.529	238.529	239.073
	242.725	238.529	237.341	238.638	238.964	239.619	237.772	239.073	238.204	238.855
	212.520	194.975	209.046	206.656	200.186	171.785	175.464	201.804	210.811	214.784
	241.830	233.224	238.204	239.291	239.073	237.772	237.019	238.421	236.698	238.746
	242.053	238.964	239.073	238.746	238.638	238.529	239.073	238.096	238.204	235.953
	242.053	238.855	239.291	239.729	232.500	238.204	239.182	237.988	239.510	234.896
	240.168	237.019	239.729	239.073	239.182	238.529	238.421	236.805	239.838	239.729
	240.388	238.204	236.805	235.635	237.341	237.772	237.341	236.592	237.234	237.019
