	232.088	225.986	231.269	227.555	231.678	231.985	230.760	226.572	230.456	232.397
	236.485	231.167	235.317	237.341	235.953	234.371	236.805	235.106	234.371	234.790
	233.639	232.706	232.088	238.421	237.664	238.855	239.400	238.204	233.535	232.088
	238.746	233.224	238.312	239.182	238.312	239.400	237.880	238.421	238.529	238.638
	239.619	233.224	238.855	240.278	239.619	238.964	239.073	238.855	237.664	238.529
	236.485	230.963	237.556	237.341	236.592	235.953	236.592	238.638	236.378	237.664
	238.638	233.327	237.019	234.161	238.312	238.746	237.880	232.500	238.746	238.964
	239.291	233.327	238.638	236.378	238.421	239.291	239.073	238.964	239.619	238.529
	233.848	233.327	233.535	239.182	239.291	238.312	239.619	238.529	234.896	230.557
	220.196	213.125	239.510	239.838	238.529	240.609	239.400	239.729	220.752	238.421
	238.638	234.266	235.953	235.953	234.896	236.378	237.664	238.855	238.421	236.698
	238.638	232.397	237.880	239.073	238.096	240.168	237.449	238.529	238.964	236.592
	239.400	233.327	239.073	232.809	239.510	238.746	239.838	234.266	239.073	238.855
	239.948	233.431	240.168	238.096	238.312	239.619	240.058	240.278	239.182	239.619
	233.431	232.500	234.266	237.988	238.855	238.204	238.638	238.312	232.294	232.706
	235.953	233.639	236.165	239.400	238.638	238.855	239.400	238.638	239.400	236.592
	237.449	233.535	239.182	238.746	238.421	239.619	239.073	238.312	238.855	238.638
	239.291	233.744	238.204	239.510	239.182	238.964	239.291	238.964	239.182	240.168
	240.058	214.872	238.529	234.161	238.964	240.058	239.619	233.431	239.291	238.746
	237.234	232.706	236.059	237.341	237.880	238.964	239.291	238.638	235.741	238.746
	236.912	230.760	235.317	237.127	239.400	239.510	238.529	238.421	233.535	234.790
	242.501	234.266	237.880	239.073	234.161	239.838	238.421	238.964	238.638	239.291
	241.718	233.639	239.510	239.182	238.964	238.638	238.638	240.058	239.182	238.746
	240.058	232.603	207.064	220.845	207.638	199.804	193.535	218.726	236.165	216.647
	241.162	233.431	236.378	232.397	237.988	236.378	237.880	234.057	238.638	238.855
	241.718	233.639	239.291	236.378	238.746	237.556	239.400	238.421	238.855	238.746
	237.880	233.639	233.744	239.400	239.729	236.485	240.058	237.341	234.057	231.678
	242.053	221.218	239.510	239.619	238.312	237.019	239.400	238.855	239.182	237.556
	240.388	233.327	236.592	239.291	236.698	236.805	238.204	237.127	237.664	236.059
	242.613	233.431	239.729	238.638	237.988	238.096	237.127	237.234	240.168	239.291
	242.501	234.266	239.838	232.913	239.182	237.772	238.855	233.952	236.592	238.096
	241.830	233.639	238.746	238.855	238.746	238.096	239.510	238.964	238.746	240.168
	203.844	233.120	187.379	192.752	190.788	190.580	189.273	193.678	190.166	187.580
	241.607	232.913	238.096	238.746	236.912	238.638	236.912	238.638	239.291	238.638
	243.176	233.744	239.619	239.510	237.988	238.964	238.964	238.312	238.529	238.529
	242.165	234.266	239.400	238.638	239.400	240.278	238.096	239.510	238.638	239.838
	241.607	192.682	237.664	234.161	238.096	238.421	238.855	233.224	238.964	238.421
	240.499	232.603	236.378	237.988	237.341	237.234	237.127	236.059	236.592	238.638
	237.019	232.603	234.580	237.234	237.880	239.182	238.638	237.234	233.431	233.848
	242.950	233.639	237.772	239.073	236.698	239.182	238.421	236.485	236.698	237.664
	242.613	233.535	237.556	238.855	236.912	238.638	238.746	238.964	238.529	239.400
	243.063	235.317	175.171	238.096	238.421	239.182	238.312	174.704	238.529	237.664
	240.278	235.212	238.964	234.161	236.698	238.964	236.378	233.744	236.912	238.312
	242.277	236.592	237.988	237.772	237.880	237.019	236.912	237.127	235.529	238.421
	238.312	235.953	232.294	236.592	238.096	238.855	238.855	237.772	232.809	235.212
	241.718	187.580	236.272	239.510	238.096	238.638	238.529	238.421	237.880	238.421
	238.204	236.592	237.019	183.253	184.934	187.045	182.044	236.485	190.650	192.752
	241.384	236.805	241.273	237.449	237.234	238.096	237.880	238.421	237.019	238.855
	241.718	237.449	243.063	233.535	239.073	236.592	235.212	233.224	238.529	238.855
	242.725	236.805	242.950	238.096	238.312	238.746	238.638	236.592	238.964	236.805
	238.529	235.741	239.619	239.182	238.638	238.529	238.746	164.302	233.952	235.212
	240.499	236.485	240.168	236.592	237.556	237.019	236.485	238.529	236.912	235.847
	242.950	236.378	238.964	237.127	237.772	238.638	235.741	238.746	237.664	236.698
	243.402	237.234	238.312	236.592	238.746	238.855	237.772	237.234	239.400	239.729
	243.968	183.638	237.772	235.317	238.855	238.204	238.964	235.106	236.485	238.855
	242.165	237.234	160.824	158.443	159.746	158.443	159.164	238.312	160.087	160.087
	235.106	237.556	232.397	236.912	237.127	238.529	238.638	235.847	231.985	232.913
	242.053	237.449	238.096	238.529	237.449	238.529	237.449	238.638	236.485	236.912
	243.063	237.127	239.729	238.312	239.291	237.664	238.312	239.729	237.664	238.312
	243.854	235.423	238.421	238.964	238.638	238.312	238.312	236.805	238.204	238.964
	241.607	234.371	240.168	231.780	237.449	235.953	235.847	231.065	236.378	235.529
	242.053	236.165	240.499	237.880	236.059	237.341	237.127	238.096	237.880	238.638
	238.964	237.664	237.880	237.988	238.096	238.204	237.341	238.096	232.913	232.603
