,,BW,14.230,MB/s
,,BW,36.635,MB/s
,,BW,37.626,MB/s
,,BW,37.658,MB/s
,,BW,36.607,MB/s
,,BW,37.640,MB/s
,,BW,36.581,MB/s
,,BW,37.704,MB/s
,,BW,37.683,MB/s
,,BW,36.714,MB/s
,,BW,37.545,MB/s
,,BW,37.694,MB/s
,,BW,36.681,MB/s
,,BW,37.569,MB/s
,,BW,36.653,MB/s
,,BW,37.621,MB/s
,,BW,37.672,MB/s
,,BW,36.666,MB/s
,,BW,37.634,MB/s
,,BW,36.523,MB/s
,,BW,37.772,MB/s
,,BW,37.696,MB/s
,,BW,36.637,MB/s
,,BW,37.634,MB/s
,,BW,36.619,MB/s
,,BW,37.802,MB/s
,,BW,37.602,MB/s
,,BW,36.617,MB/s
,,BW,37.586,MB/s
,,BW,37.715,MB/s
,,BW,36.617,MB/s
,,BW,37.688,MB/s
,,BW,36.604,MB/s
,,BW,37.631,MB/s
,,BW,37.707,MB/s
,,BW,36.594,MB/s
,,BW,37.713,MB/s
,,BW,36.625,MB/s
,,BW,37.653,MB/s
,,BW,37.669,MB/s
,,BW,36.571,MB/s
,,BW,37.642,MB/s
,,BW,36.612,MB/s
,,BW,37.640,MB/s
,,BW,37.723,MB/s
,,BW,36.617,MB/s
,,BW,37.710,MB/s
,,BW,36.566,MB/s
,,BW,21.908,MB/s
,,BW,37.623,MB/s
,,BW,36.663,MB/s
,,BW,37.580,MB/s
,,BW,37.677,MB/s
,,BW,36.604,MB/s
,,BW,37.661,MB/s
,,BW,36.696,MB/s
,,BW,37.615,MB/s
,,BW,37.838,MB/s
,,BW,36.474,MB/s
,,BW,37.640,MB/s
,,BW,36.612,MB/s
,,BW,37.631,MB/s
,,BW,37.621,MB/s
,,BW,36.748,MB/s
,,BW,37.481,MB/s
,,BW,36.699,MB/s
,,BW,37.631,MB/s
,,BW,37.699,MB/s
,,BW,36.596,MB/s
,,BW,37.629,MB/s
,,BW,37.721,MB/s
,,BW,36.596,MB/s
,,BW,37.621,MB/s
,,BW,36.586,MB/s
,,BW,37.642,MB/s
,,BW,37.772,MB/s
,,BW,36.660,MB/s
,,BW,37.623,MB/s
,,BW,36.642,MB/s
,,BW,37.615,MB/s
,,BW,37.688,MB/s
,,BW,36.704,MB/s
,,BW,37.545,MB/s
,,BW,36.673,MB/s
,,BW,37.683,MB/s
,,BW,37.640,MB/s
,,BW,36.602,MB/s
,,BW,37.675,MB/s
,,BW,37.669,MB/s
,,BW,36.635,MB/s
,,BW,37.604,MB/s
,,BW,36.627,MB/s
,,BW,37.634,MB/s
,,BW,37.710,MB/s
,,BW,36.681,MB/s
,,BW,37.623,MB/s
,,BW,36.581,MB/s
,,BW,37.740,MB/s
,,BW,37.594,MB/s
,,BW,36.658,MB/s
,,BW,37.580,MB/s
,,BW,36.789,MB/s
,,BW,37.481,MB/s
,,BW,37.713,MB/s
,,BW,36.663,MB/s
,,BW,37.634,MB/s
,,BW,36.637,MB/s
,,BW,37.577,MB/s
,,BW,37.748,MB/s
,,BW,36.579,MB/s
,,BW,37.615,MB/s
,,BW,37.715,MB/s
,,BW,36.604,MB/s
,,BW,37.702,MB/s
,,BW,36.630,MB/s
,,BW,37.653,MB/s
,,BW,37.778,MB/s
,,BW,36.510,MB/s
,,BW,37.656,MB/s
,,BW,36.543,MB/s
,,BW,37.648,MB/s
,,BW,37.694,MB/s
,,BW,21.530,MB/s
,,BW,37.713,MB/s
,,BW,36.622,MB/s
,,BW,37.667,MB/s
,,BW,37.650,MB/s
,,BW,36.776,MB/s
,,BW,37.524,MB/s
,,BW,37.658,MB/s
,,BW,36.556,MB/s
,,BW,37.650,MB/s
,,BW,36.635,MB/s
,,BW,37.756,MB/s
,,BW,37.653,MB/s
,,BW,36.627,MB/s
,,BW,37.629,MB/s
,,BW,36.637,MB/s
,,BW,37.634,MB/s
,,BW,37.737,MB/s
,,BW,36.599,MB/s
,,BW,37.545,MB/s
,,BW,35.253,MB/s
,,BW,39.216,MB/s
,,BW,37.781,MB/s
,,BW,36.666,MB/s
,,BW,37.615,MB/s
,,BW,36.617,MB/s
,,BW,1.148,MB/s
,,BW,1.153,MB/s
,,BW,36.637,MB/s
,,BW,37.618,MB/s
,,BW,37.775,MB/s
,,BW,36.576,MB/s
,,BW,37.629,MB/s
,,BW,36.630,MB/s
,,BW,37.669,MB/s
,,BW,37.677,MB/s
,,BW,36.622,MB/s
