,,BW,12.047,MB/s
,,BW,16.855,MB/s
,,BW,17.429,MB/s
,,BW,17.504,MB/s
,,BW,17.731,MB/s
,,BW,19.787,MB/s
,,BW,24.526,MB/s
,,BW,32.507,MB/s
,,BW,32.000,MB/s
,,BW,33.573,MB/s
,,BW,29.467,MB/s
,,BW,29.897,MB/s
,,BW,25.761,MB/s
,,BW,29.049,MB/s
,,BW,29.897,MB/s
,,BW,29.467,MB/s
,,BW,30.117,MB/s
,,BW,29.049,MB/s
,,BW,25.283,MB/s
,,BW,29.467,MB/s
,,BW,29.467,MB/s
,,BW,29.049,MB/s
,,BW,29.681,MB/s
,,BW,29.467,MB/s
,,BW,23.676,MB/s
,,BW,28.643,MB/s
,,BW,29.257,MB/s
,,BW,28.845,MB/s
,,BW,32.251,MB/s
,,BW,29.681,MB/s
,,BW,23.405,MB/s
,,BW,29.257,MB/s
,,BW,29.467,MB/s
,,BW,29.897,MB/s
,,BW,27.489,MB/s
,,BW,29.049,MB/s
,,BW,23.141,MB/s
,,BW,28.643,MB/s
,,BW,31.751,MB/s
,,BW,29.897,MB/s
,,BW,29.681,MB/s
,,BW,28.643,MB/s
,,BW,22.755,MB/s
,,BW,28.054,MB/s
,,BW,29.257,MB/s
,,BW,28.845,MB/s
,,BW,28.444,MB/s
,,BW,28.643,MB/s
,,BW,24.380,MB/s
,,BW,28.643,MB/s
,,BW,28.248,MB/s
,,BW,27.489,MB/s
,,BW,29.049,MB/s
,,BW,28.444,MB/s
,,BW,22.505,MB/s
,,BW,27.125,MB/s
,,BW,27.675,MB/s
,,BW,27.675,MB/s
,,BW,29.897,MB/s
,,BW,28.444,MB/s
,,BW,22.260,MB/s
,,BW,27.489,MB/s
,,BW,27.863,MB/s
,,BW,28.444,MB/s
,,BW,29.681,MB/s
,,BW,27.863,MB/s
,,BW,22.382,MB/s
,,BW,27.863,MB/s
,,BW,30.796,MB/s
,,BW,28.845,MB/s
,,BW,28.054,MB/s
,,BW,28.054,MB/s
,,BW,22.260,MB/s
,,BW,27.863,MB/s
,,BW,27.863,MB/s
,,BW,28.444,MB/s
,,BW,27.863,MB/s
