,,BW,230.659,MB/s
,,BW,233.848,MB/s
,,BW,236.485,MB/s
,,BW,236.698,MB/s
,,BW,236.698,MB/s
,,BW,234.580,MB/s
,,BW,237.127,MB/s
,,BW,237.556,MB/s
,,BW,235.953,MB/s
,,BW,234.790,MB/s
,,BW,235.529,MB/s
,,BW,236.698,MB/s
,,BW,237.341,MB/s
,,BW,237.127,MB/s
,,BW,236.805,MB/s
,,BW,235.847,MB/s
,,BW,236.059,MB/s
,,BW,236.378,MB/s
,,BW,236.805,MB/s
,,BW,236.165,MB/s
,,BW,235.317,MB/s
,,BW,236.165,MB/s
,,BW,236.805,MB/s
,,BW,236.485,MB/s
,,BW,235.001,MB/s
,,BW,236.059,MB/s
,,BW,235.317,MB/s
,,BW,236.698,MB/s
,,BW,237.664,MB/s
,,BW,237.127,MB/s
,,BW,235.741,MB/s
,,BW,237.019,MB/s
,,BW,236.272,MB/s
,,BW,236.698,MB/s
,,BW,237.234,MB/s
,,BW,235.953,MB/s
,,BW,236.059,MB/s
,,BW,237.449,MB/s
,,BW,237.341,MB/s
,,BW,236.805,MB/s
,,BW,235.212,MB/s
,,BW,236.698,MB/s
,,BW,237.127,MB/s
,,BW,238.312,MB/s
,,BW,234.896,MB/s
,,BW,235.741,MB/s
,,BW,236.059,MB/s
,,BW,236.912,MB/s
,,BW,237.772,MB/s
,,BW,237.449,MB/s
,,BW,235.423,MB/s
,,BW,235.953,MB/s
,,BW,237.664,MB/s
,,BW,236.592,MB/s
,,BW,237.449,MB/s
,,BW,235.106,MB/s
,,BW,237.664,MB/s
,,BW,237.019,MB/s
,,BW,237.664,MB/s
,,BW,237.664,MB/s
,,BW,235.741,MB/s
,,BW,236.378,MB/s
,,BW,236.485,MB/s
,,BW,236.912,MB/s
,,BW,235.106,MB/s
,,BW,234.371,MB/s
,,BW,237.556,MB/s
,,BW,236.165,MB/s
,,BW,236.059,MB/s
,,BW,236.805,MB/s
,,BW,235.106,MB/s
,,BW,235.635,MB/s
,,BW,235.953,MB/s
,,BW,237.664,MB/s
,,BW,235.212,MB/s
,,BW,7.524,MB/s
,,BW,228.846,MB/s
,,BW,235.106,MB/s
,,BW,236.165,MB/s
,,BW,236.378,MB/s
,,BW,234.580,MB/s
,,BW,235.635,MB/s
,,BW,236.592,MB/s
,,BW,235.847,MB/s
,,BW,236.698,MB/s
,,BW,235.635,MB/s
,,BW,235.529,MB/s
,,BW,235.741,MB/s
,,BW,236.272,MB/s
,,BW,236.485,MB/s
,,BW,235.212,MB/s
,,BW,236.485,MB/s
,,BW,236.592,MB/s
,,BW,237.988,MB/s
,,BW,237.019,MB/s
,,BW,236.592,MB/s
,,BW,235.635,MB/s
,,BW,236.165,MB/s
,,BW,236.378,MB/s
,,BW,235.953,MB/s
,,BW,7.527,MB/s
,,BW,232.706,MB/s
,,BW,238.204,MB/s
,,BW,239.073,MB/s
,,BW,239.729,MB/s
,,BW,237.664,MB/s
,,BW,236.272,MB/s
,,BW,236.485,MB/s
,,BW,236.165,MB/s
,,BW,237.449,MB/s
,,BW,236.059,MB/s
,,BW,222.155,MB/s
,,BW,221.405,MB/s
,,BW,220.104,MB/s
,,BW,223.481,MB/s
,,BW,221.780,MB/s
,,BW,222.533,MB/s
,,BW,223.291,MB/s
,,BW,221.780,MB/s
,,BW,221.780,MB/s
,,BW,222.250,MB/s
,,BW,223.101,MB/s
,,BW,222.344,MB/s
,,BW,221.686,MB/s
,,BW,221.780,MB/s
,,BW,6.708,MB/s
,,BW,215.756,MB/s
,,BW,218.818,MB/s
,,BW,219.919,MB/s
,,BW,221.780,MB/s
,,BW,221.873,MB/s
,,BW,221.218,MB/s
,,BW,221.780,MB/s
,,BW,221.218,MB/s
,,BW,223.672,MB/s
,,BW,221.686,MB/s
,,BW,221.311,MB/s
,,BW,223.481,MB/s
,,BW,220.845,MB/s
,,BW,222.061,MB/s
,,BW,221.780,MB/s
,,BW,221.218,MB/s
,,BW,223.196,MB/s
,,BW,222.061,MB/s
,,BW,220.289,MB/s
,,BW,223.006,MB/s
,,BW,221.498,MB/s
,,BW,220.659,MB/s
,,BW,220.752,MB/s
,,BW,6.692,MB/s
,,BW,217.006,MB/s
,,BW,219.183,MB/s
,,BW,222.155,MB/s
,,BW,222.061,MB/s
,,BW,220.659,MB/s
,,BW,220.474,MB/s
,,BW,221.686,MB/s
,,BW,222.627,MB/s
,,BW,222.344,MB/s
,,BW,220.474,MB/s
,,BW,221.780,MB/s
,,BW,221.125,MB/s
,,BW,221.780,MB/s
,,BW,220.752,MB/s
,,BW,220.659,MB/s
,,BW,222.533,MB/s
,,BW,222.722,MB/s
,,BW,222.533,MB/s
,,BW,220.196,MB/s
