	12.190	12.564	12.412	12.962	12.449	13.003	13.086	11.160	12.226	12.603
	14.576	11.669	13.837	11.702	13.744	12.564	11.941	13.931	12.962	11.976
	13.128	16.062	14.271	14.027	16.449	15.753	12.800	13.128	15.226	13.979
	15.003	16.125	13.884	16.253	12.603	13.791	16.253	15.875	15.693	15.875
	14.271	14.422	16.318	15.937	15.753	15.226	16.449	16.718	15.753	15.170
	16.384	15.283	14.473	15.937	15.875	17.066	16.000	14.628	16.318	16.253
	16.449	17.282	17.066	16.189	16.650	16.925	16.000	13.884	16.516	16.718
	16.125	17.066	16.449	13.653	24.824	17.429	14.840	16.062	16.384	14.524
	21.787	23.141	16.855	23.011	13.607	17.138	19.980	22.882	24.824	19.883
	19.980	16.318	24.380	17.886	13.837	19.787	13.884	17.429	15.875	20.078
	12.412	12.840	17.210	19.230	24.094	16.189	16.995	13.212	14.840	18.204
	18.450	13.385	13.744	12.449	20.378	15.340	23.540	15.283	19.320	12.337
	19.980	17.210	14.271	15.875	16.582	25.761	18.450	19.412	11.346	16.582
	21.222	17.138	16.925	15.226	12.603	16.253	22.882	18.875	15.693	18.123
	17.066	19.598	22.505	25.761	18.875	17.886	15.398	16.650	17.655	20.686
	17.579	21.113	16.062	19.140	16.995	19.412	19.412	16.786	20.378	19.412
	16.582	16.384	21.333	19.883	20.480	16.062	22.260	19.140	15.633	18.533
	21.787	17.210	17.886	16.384	20.078	18.204	17.210	14.787	20.078	17.282
	22.021	17.210	17.282	21.005	15.814	20.177	19.051	14.473	15.875	19.320
	18.367	21.222	16.384	16.516	17.504	16.062	21.222	18.703	17.808	15.456
	15.814	19.412	14.894	17.655	19.140	17.886	14.473	14.948	20.177	14.894
	27.489	17.731	19.412	16.318	15.456	17.066	17.886	16.516	15.875	18.703
	30.117	13.518	17.886	21.557	16.189	15.875	21.557	18.367	15.003	16.925
	30.340	19.320	14.124	19.598	15.114	17.808	16.855	21.113	21.445	17.429
	32.000	19.051	15.003	17.655	20.078	20.480	20.582	15.003	16.000	19.320
	31.267	17.655	19.230	14.222	18.204	16.650	22.021	18.450	17.504	15.170
	22.382	16.449	17.731	22.882	17.429	17.886	14.787	19.980	19.692	14.681
	27.675	22.755	17.731	20.177	13.473	16.855	18.875	16.189	15.633	18.533
	32.768	17.429	15.456	18.285	20.378	15.875	21.671	18.450	14.840	15.456
	29.257	16.516	16.650	16.650	18.450	17.210	16.582	20.686	19.787	16.855
	28.845	16.786	18.285	15.574	16.582	18.962	18.533	14.222	15.398	18.788
	28.845	21.333	16.718	17.355	15.753	17.655	21.113	17.964	17.282	14.840
	22.755	20.078	15.398	18.703	20.791	16.449	14.576	20.277	19.787	15.633
	30.340	18.285	20.582	16.995	16.000	13.385	18.204	16.000	23.813	18.618
	30.567	14.524	18.285	15.753	16.786	19.140	22.140	18.962	14.894	15.114
	32.251	15.574	14.681	20.791	15.633	18.875	16.516	20.686	19.140	16.189
	29.049	20.582	15.515	20.078	22.140	16.650	18.367	14.075	22.382	18.450
	28.248	20.277	23.011	14.948	19.051	15.226	21.671	17.579	17.355	14.787
	26.256	17.210	18.450	15.875	17.066	19.980	13.884	19.412	3.871	3.518
	31.030	3.468	3.653	3.919	3.390	15.633	17.964	3.537	20.897	17.731
	32.251	17.655	14.948	17.808	14.124	3.531	3.796	16.786	13.607	14.681
	28.444	26.089	16.786	16.995	18.618	14.840	17.282	19.692	18.123	16.318
	29.467	28.248	18.618	16.125	17.138	19.504	16.516	13.429	20.686	19.320
	28.643	29.897	17.138	17.731	16.125	18.204	15.515	17.355	17.655	20.686
	22.629	30.567	15.937	19.051	15.114	17.066	18.123	21.445	18.788	14.422
	28.643	30.567	14.948	17.655	17.579	14.371	18.875	15.814	22.140	18.123
	31.507	23.813	19.230	17.210	17.808	20.277	17.210	17.579	14.422	20.791
	31.507	31.507	16.000	22.021	16.318	18.875	16.125	19.883	18.618	16.125
	31.267	28.643	16.318	19.692	15.114	17.138	17.964	13.744	21.445	18.367
	6.301	28.643	14.576	15.456	19.787	16.000	21.005	17.066	16.449	20.897
	19.980	28.444	20.480	16.582	18.123	15.058	14.524	18.533	18.703	14.027
	26.089	27.863	18.618	22.140	14.473	16.189	15.515	17.282	21.113	17.504
	30.340	22.755	16.650	19.598	15.515	17.355	20.277	15.753	14.524	21.671
	30.340	27.863	13.255	17.808	19.787	16.125	18.367	14.371	18.788	16.062
	28.248	31.030	16.718	16.718	18.450	14.948	18.285	17.210	21.005	17.808
	28.444	31.030	15.170	13.653	25.128	22.882	15.875	17.808	16.449	20.480
	22.755	31.507	19.504	21.113	15.875	18.123	17.579	16.253	18.204	13.698
	28.054	32.507	18.533	19.504	17.282	13.653	18.703	15.114	21.005	16.855
	32.768	22.629	16.000	17.066	18.204	14.840	17.066	19.883	14.027	19.598
	32.507	28.248	17.138	15.937	17.066	19.140	15.937	18.044	17.731	15.574
	32.251	28.845	20.078	21.005	15.693	17.964	14.787	14.576	19.787	17.886
	28.643	28.248	24.526	16.125	20.480	16.582	18.618	15.398	18.533	19.980
	23.141	28.444	26.771	17.429	18.788	15.456	15.283	20.177	16.650	14.222
	28.444	28.248	28.444	15.753	15.226	16.516	16.062	19.412	16.449	17.282
	28.845	24.824	28.248	17.655	15.753	17.964	15.456	17.138	17.282	19.412
	28.845	31.030	22.505	16.000	15.515	17.504	18.875	15.633	18.285	15.574
	29.257	30.567	27.675	21.787	19.412	15.633	16.650	17.066	17.138	17.210
	29.049	32.768	31.030	15.693	17.429	20.480	16.253	18.618	15.875	19.230
	26.597	29.897	29.257	16.516	16.318	18.618	13.429	16.995	21.113	13.562
	31.751	28.248	28.643	21.005	13.212	14.733	19.320	15.875	18.875	17.210
	32.507	22.755	27.863	18.788	19.598	15.574	17.886	14.733	14.840	18.618
	31.507	28.054	22.140	16.995	17.731	20.582	16.650	18.703	15.226	17.504
	28.643	28.248	28.643	15.398	16.449	19.883	15.456	15.170	19.140	16.582
	28.845	30.567	28.444	16.582	15.170	17.429	19.980	16.786	19.980	15.058
	22.755	28.054	28.054	17.282	16.582	15.875	17.066	15.003	17.886	16.384
	28.444	30.796	28.643	15.814	14.124	13.931	16.718	19.140	16.000	18.618
	28.248	24.526	30.340	21.222	2.099	19.692	15.693	17.429	2.116	2.025
	32.251	31.751	22.882	2.033	16.253	17.066	19.883	2.011	17.964	13.931
	31.751	31.507	27.675	14.733	15.226	1.983	2.057	12.487	16.995	18.533
	31.507	31.267	28.643	16.786	20.177	14.075	15.937	18.367	15.515	17.579
	24.236	28.643	28.845	21.222	17.964	19.412	13.385	17.504	14.840	14.321
	28.845	27.306	28.643	25.924	13.837	14.948	19.980	16.253	19.692	14.894
	29.049	22.140	27.675	28.444	14.371	16.384	18.618	15.170	15.170	20.686
	28.248	27.489	22.629	29.467	18.204	15.058	17.138	20.897	17.655	18.123
	29.257	29.467	28.248	29.897	16.516	16.718	16.718	15.456	15.574	16.855
	29.049	30.567	2.737	21.903	15.937	15.875	14.681	16.449	20.177	15.515
	22.629	30.340	26.947	31.267	18.703	18.962	16.125	15.114	18.367	16.384
	32.000	32.768	27.125	30.796	14.628	14.840	17.504	19.412	16.995	18.123
	32.507	26.425	27.675	27.125	15.283	15.515	16.449	18.204	14.222	16.855
	31.030	28.845	21.557	28.248	19.230	19.692	14.681	14.422	20.480	15.456
	31.507	28.248	26.947	27.489	17.579	17.579	18.618	15.753	18.285	14.422
	28.248	27.675	28.054	21.903	16.253	15.814	17.429	20.582	17.355	18.285
	23.011	28.444	28.054	29.897	20.582	14.628	13.884	19.140	15.814	15.398
	28.643	28.248	28.248	29.467	15.398	15.574	14.524	18.703	21.557	15.875
	27.675	22.629	28.643	30.340	15.937	16.125	17.429	16.384	16.125	14.628
	27.863	27.489	22.629	30.567	15.515	15.753	15.283	15.283	16.449	18.962
	28.444	30.567	30.567	31.507	19.051	18.875	19.051	16.995	16.125	18.618
	32.251	3.900	26.597	24.674	16.650	16.995	17.210	17.731	21.222	16.062
	25.128	26.256	27.675	26.947	15.283	15.398	13.607	16.855	18.788	12.880
	30.340	28.444	28.054	29.681	16.384	16.582	19.598	15.633	17.808	19.140
	32.768	23.676	28.643	31.267	19.140	17.579	17.731	20.480	13.979	17.731
	32.000	30.117	22.629	27.675	24.975	15.753	15.875	18.204	21.005	16.253
	29.257	30.340	27.863	27.675	26.425	19.787	14.524	14.787	19.320	15.753
	28.643	31.030	28.845	22.021	27.306	17.731	17.808	16.062	18.788	19.598
	22.755	28.444	28.845	29.467	27.489	16.786	15.058	17.066	16.718	15.398
	28.248	28.054	28.444	30.340	23.540	13.044	14.473	15.574	15.283	16.189
	28.643	21.671	30.796	30.796	27.489	18.618	18.285	18.875	15.814	14.948
	32.000	32.000	22.505	32.251	27.489	16.582	16.516	17.355	17.731	19.692
	33.032	31.751	28.845	30.567	28.444	15.114	15.170	13.837	16.650	18.044
	28.643	31.507	28.248	22.382	28.054	18.703	19.140	20.277	15.340	16.516
	5.834	28.248	28.643	27.125	27.863	17.066	14.894	18.367	20.686	13.212
	27.125	28.054	28.444	27.306	22.260	13.342	15.814	15.574	18.123	1.375
	29.049	22.882	29.049	27.863	27.489	19.051	19.980	1.293	1.321	17.655
	31.030	31.507	23.141	30.796	27.489	1.329	1.329	18.204	14.840	16.062
	27.675	27.863	27.675	30.567	28.248	15.226	15.398	14.271	15.875	15.003
	28.054	28.444	27.863	23.540	31.030	19.230	14.422	14.681	14.173	14.473
	22.382	28.845	31.267	31.507	28.444	17.282	15.340	19.230	19.598	15.937
	29.897	32.251	29.257	30.796	22.140	13.607	16.253	17.355	16.786	16.718
	31.507	24.526	28.845	30.567	1.538	14.422	14.628	15.814	13.385	15.515
	30.796	30.796	22.382	27.863	24.674	17.655	18.703	20.177	19.051	14.733
	32.000	31.507	28.248	27.306	26.947	18.285	17.066	15.456	17.210	18.962
	28.248	28.248	28.845	21.787	27.489	23.953	15.226	16.125	15.875	16.925
	22.755	28.248	28.845	27.489	27.306	25.440	15.875	20.378	15.114	14.473
	31.267	28.444	28.248	27.125	22.021	21.222	17.066	19.412	18.450	14.681
	28.248	22.505	28.845	30.340	27.489	30.117	16.125	17.429	14.075	16.318
